"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8198","Verify that 108 Links are present on Vi Blog | Get Latest News & Information on Vi Network @regression","webkit","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Vi Blog | Get Latest News & Information on Vi Network - Regression Tests","Regression Test Suite","",""
"","5492","Verify that Vi Unlimited Data, Calls & Internet Plans – Choose Vi Unlimited Plans Today loads successfully @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Unlimited Data, Calls & Internet Plans – Choose Vi Unlimited Plans Today - Regression Tests","Regression Test Suite","",""
"","13279","Verify that 29 Links are present on Get your Vi Sim Online and Enjoy Free Delivery | Choose Your Plan Today @regression","chromium","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Get your Vi Sim Online and Enjoy Free Delivery | Choose Your Plan Today - Regression Tests","Regression Test Suite","",""
"","8749","Verify that 236 Inputs are present on All OTT in One App - OTT Subscription Plans | Vi Movies & TV @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - All OTT in One App - OTT Subscription Plans | Vi Movies & TV - Regression Tests","Regression Test Suite","",""
"","4785","Verify that 15 Buttons are present on Privacy Policy | Vi @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Privacy Policy | Vi - Regression Tests","Regression Test Suite","",""
"","4770","Verify that 1 Form is present on Best Vi SMS Packs and SMS Plans for Prepaid Recharge|Vi India @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Best Vi SMS Packs and SMS Plans for Prepaid Recharge|Vi India - Regression Tests","Regression Test Suite","",""
"","10328","Verify that 19 Inputs are present on Get Vi New Postpaid SIM Card Online – Buy Mobile SIM Card In india @regression","webkit","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Get Vi New Postpaid SIM Card Online – Buy Mobile SIM Card In india - Regression Tests","Regression Test Suite","",""
"","20086","Verify that 1 Form is present on Vi (Vodafone Idea) - Vi Max Postpaid | Prepaid | Vi Games & More @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi (Vodafone Idea) - Vi Max Postpaid | Prepaid | Vi Games & More - Regression Tests","Regression Test Suite","",""
"","12834","Verify that 26 Links are present on Buy a New Vi 4g SIM Card Online and Get a Free Delivery @regression","firefox","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Buy a New Vi 4g SIM Card Online and Get a Free Delivery - Regression Tests","Regression Test Suite","",""
"","7740","Verify that 1 Form is present on Vi Utility Bill Payments | Water, Gas, Electricity & More @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Utility Bill Payments | Water, Gas, Electricity & More - Regression Tests","Regression Test Suite","",""
"","6215","Verify that 8 Buttons are present on Vi (Vodafone Idea) - Vi Max Postpaid | Prepaid | Vi Games & More @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi (Vodafone Idea) - Vi Max Postpaid | Prepaid | Vi Games & More - Regression Tests","Regression Test Suite","",""
"","4579","Verify that 3 Headings are present on About Vi - India's Largest Telecom Company @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - About Vi - India's Largest Telecom Company - Regression Tests","Regression Test Suite","",""
"","14843","Verify that 3 Menus are present on WiFi Calling on Vi: Choose VoWiFi for Better Voice Quality @regression","chromium","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - WiFi Calling on Vi: Choose VoWiFi for Better Voice Quality - Regression Tests","Regression Test Suite","",""
"","9350","Verify that 2 Menus are present on Port SIM Number to Vi | Enjoy Vi Benefits with Easy MNP process @regression","firefox","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Port SIM Number to Vi | Enjoy Vi Benefits with Easy MNP process - Regression Tests","Regression Test Suite","",""
"","2803","Verify that 2 Forms are present on Pay Vi Postpaid Bill Online - Quick & Secure | Vi India @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Pay Vi Postpaid Bill Online - Quick & Secure | Vi India - Regression Tests","Regression Test Suite","",""
"","10056","Verify that Vi (Vodafone Idea) Customer Care Number | Vi Complaint & Helpline Number loads successfully @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi (Vodafone Idea) Customer Care Number | Vi Complaint & Helpline Number - Regression Tests","Regression Test Suite","",""
"","36058","Verify that 4 Forms are present on Enjoy Netflix Subscription Plans with Vi at No Extra Cost @regression","chromium","2026-06-12","broken","2026-06-12","https://www.myvi.in/ - Enjoy Netflix Subscription Plans with Vi at No Extra Cost - Regression Tests","Regression Test Suite","",""
"","3402","Verify that 9 Headings are present on Vi Data Packs - Mobile Data Recharge Plans | Vi India @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Data Packs - Mobile Data Recharge Plans | Vi India - Regression Tests","Regression Test Suite","",""
"","26878","Verify that 236 Inputs are present on All OTT in One App - OTT Subscription Plans | Vi Movies & TV @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - All OTT in One App - OTT Subscription Plans | Vi Movies & TV - Regression Tests","Regression Test Suite","",""
"","8111","Verify that Vi FASTag Recharge Online | Instant Recharge loads successfully @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi FASTag Recharge Online | Instant Recharge - Regression Tests","Regression Test Suite","",""
"","12233","Verify that 177 Links are present on All OTT in One App - OTT Subscription Plans | Vi Movies & TV @regression","chromium","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - All OTT in One App - OTT Subscription Plans | Vi Movies & TV - Regression Tests","Regression Test Suite","",""
"","12102","Verify that 158 Links are present on Vi Loan EMI Payment | Quick & Secure Online Payment @regression","chromium","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Vi Loan EMI Payment | Quick & Secure Online Payment - Regression Tests","Regression Test Suite","",""
"","3924","Verify that 23 Buttons are present on Vi Postpaid Auto Bill Payment - Setup & Manage Automatic Payments @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Postpaid Auto Bill Payment - Setup & Manage Automatic Payments - Regression Tests","Regression Test Suite","",""
"","4068","Verify that 1 Form is present on Vi Unlimited Data, Calls & Internet Plans – Choose Vi Unlimited Plans Today @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Unlimited Data, Calls & Internet Plans – Choose Vi Unlimited Plans Today - Regression Tests","Regression Test Suite","",""
"","10155","Verify that Vi Electricity Bill Payment | Quick & Secure Online Payment loads successfully @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Electricity Bill Payment | Quick & Secure Online Payment - Regression Tests","Regression Test Suite","",""
"","9036","Verify that 163 Links are present on Vi Postpaid Auto Bill Payment - Setup & Manage Automatic Payments @regression","firefox","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Vi Postpaid Auto Bill Payment - Setup & Manage Automatic Payments - Regression Tests","Regression Test Suite","",""
"","21765","Verify that All OTT in One App - OTT Subscription Plans | Vi Movies & TV loads successfully @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - All OTT in One App - OTT Subscription Plans | Vi Movies & TV - Regression Tests","Regression Test Suite","",""
"","5070","Verify that 26 Buttons are present on Vi Data Packs - Mobile Data Recharge Plans | Vi India @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Data Packs - Mobile Data Recharge Plans | Vi India - Regression Tests","Regression Test Suite","",""
"","12438","Verify that 1 Menu is present on Vi Utility Bill Payments | Water, Gas, Electricity & More @regression","chromium","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Vi Utility Bill Payments | Water, Gas, Electricity & More - Regression Tests","Regression Test Suite","",""
"","3359","Verify that 12 Headings are present on Vi Product & Services FAQs, Frequently Asked Questions @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Product & Services FAQs, Frequently Asked Questions - Regression Tests","Regression Test Suite","",""
"","7755","Verify that 2 Menus are present on Vi Giganet: A smart network powered with AI from Vi @regression","webkit","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Vi Giganet: A smart network powered with AI from Vi - Regression Tests","Regression Test Suite","",""
"","9354","Verify that 8 Headings are present on Vi Giganet: A smart network powered with AI from Vi @regression","chromium","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Vi Giganet: A smart network powered with AI from Vi - Regression Tests","Regression Test Suite","",""
"","8211","Verify that 93 Links are present on Vi Product & Services FAQs, Frequently Asked Questions @regression","webkit","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Vi Product & Services FAQs, Frequently Asked Questions - Regression Tests","Regression Test Suite","",""
"","2485","Verify that 109 Links are present on Vodafone Idea News (Vi): Latest Vi News, Press Releases &amp; Updates @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vodafone Idea News (Vi): Latest Vi News, Press Releases &amp; Updates - Regression Tests","Regression Test Suite","",""
"","8078","Verify that Vi International Roaming Packs (2026) - Stay Connected Abroad | Vi India loads successfully @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi International Roaming Packs (2026) - Stay Connected Abroad | Vi India - Regression Tests","Regression Test Suite","",""
"","4550","Verify that 109 Links are present on Vodafone Idea News (Vi): Latest Vi News, Press Releases &amp; Updates @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vodafone Idea News (Vi): Latest Vi News, Press Releases &amp; Updates - Regression Tests","Regression Test Suite","",""
"","9746","Verify that 1 Form is present on Best Vi SMS Packs and SMS Plans for Prepaid Recharge|Vi India @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Best Vi SMS Packs and SMS Plans for Prepaid Recharge|Vi India - Regression Tests","Regression Test Suite","",""
"","3825","Verify that Best Vi SMS Packs and SMS Plans for Prepaid Recharge|Vi India loads successfully @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Best Vi SMS Packs and SMS Plans for Prepaid Recharge|Vi India - Regression Tests","Regression Test Suite","",""
"","8880","Verify that 45 Buttons are present on Vi Unlimited Data, Calls & Internet Plans – Choose Vi Unlimited Plans Today @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Unlimited Data, Calls & Internet Plans – Choose Vi Unlimited Plans Today - Regression Tests","Regression Test Suite","",""
"","9963","Verify that 33 Links are present on Buy Fancy Numbers Online - Choose Premium VIP Number or Free Options |Vi India @regression","webkit","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Buy Fancy Numbers Online - Choose Premium VIP Number or Free Options |Vi India - Regression Tests","Regression Test Suite","",""
"","6112","Verify that 8 Buttons are present on Vi (Vodafone Idea) - Vi Max Postpaid | Prepaid | Vi Games & More @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi (Vodafone Idea) - Vi Max Postpaid | Prepaid | Vi Games & More - Regression Tests","Regression Test Suite","",""
"","4457","Verify that 75 Inputs are present on Vi (Vodafone Idea) Customer Care Number | Vi Complaint & Helpline Number @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi (Vodafone Idea) Customer Care Number | Vi Complaint & Helpline Number - Regression Tests","Regression Test Suite","",""
"","5397","Verify that 4 Headings are present on SonyLIV Subscription Plans with Vi | Watch Movies, Shows & Sports @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - SonyLIV Subscription Plans with Vi | Watch Movies, Shows & Sports - Regression Tests","Regression Test Suite","",""
"","6939","Verify that 3 Menus are present on Get Free Night Data & Binge Your Shows with Hero Unlimited | Vi-5G @regression","firefox","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Get Free Night Data & Binge Your Shows with Hero Unlimited | Vi-5G - Regression Tests","Regression Test Suite","",""
"","11471","Verify that Credit Card Bill Payment – Quick & Secure Online Bill Payments | Vi loads successfully @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Credit Card Bill Payment – Quick & Secure Online Bill Payments | Vi - Regression Tests","Regression Test Suite","",""
